IRALCFY,IRALCAGE,SCHFELT,TCHGJOB,PARHLPHW,PRCHORE2,PRLMTTV2,PARLMTSN,PRGDJOB2,YOFIGHT2,YOSTOLE2,PRALDLY2,YFLADLY2,PRTALK3,PRBSOLV2,PREVIOL2,PRVDRGO2,DRPRVME3,ANYEDUC3,EDUSKPCOM,INCOME,GOVTPROG,POVERTY3
991,991,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,1,2,1
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,0,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,3,2,2
993,13,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,0,4,2,3
991,991,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,98,4,2,3
991,991,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,0,3,1,3
991,991,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,0,4,2,3
991,991,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,0,3,1,2
3,15,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,3,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,1,NA,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
2,16,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,4,2,3
991,991,1,2,1,1,2,1,1,2,2,1,1,2,2,2,NA,2,2,99,4,2,3
991,991,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,99,2,2,2
993,11,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,2,1,1
993,13,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,0,2,2,2
84,14,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,98,1,1,1
991,991,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,99,2,1,2
72,12,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,0,4,2,3
991,991,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,2,NA,1,2,1,2,2,2,1,2,2,2,2,2,2,1,98,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,1,2,1
991,991,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,0,2,2,1
991,991,2,1,1,1,2,NA,1,2,2,2,1,2,2,2,2,1,1,0,4,2,3
12,15,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,4,3,1,2
993,15,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,7,4,2,3
991,991,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,6,2,1,1
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,0,2,1,2
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,0,4,2,3
14,15,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,98,2,2,3
991,991,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,NA,1,98,4,2,3
991,991,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,0,1,1,1
991,991,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,1,1,1
991,991,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,0,2,1,2
991,991,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,99,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,0,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,99,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1
991,991,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,99,2,2,2
991,991,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,0,3,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
993,13,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,3
991,991,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,NA,1,0,2,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
24,15,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,99,3,1,3
1,15,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,3,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,98,3,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,2,2,0,1,2,1
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,3,2,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1
991,991,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,99,4,2,3
48,12,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,0,1,1,1
991,991,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,4,2,3
14,13,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,1,0,2,2,2
3,12,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,5,1,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,3,2,2
991,991,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,0,2,2,2
1,12,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,4,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,3,1,3
993,8,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,99,3,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,0,2,1,1
993,15,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,0,2,2,2
991,991,1,2,1,1,2,NA,1,2,2,1,1,2,2,2,2,2,1,3,3,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
52,14,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,3,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2
8,14,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
52,12,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,0,2,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,0,1,1,1
48,7,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,94,1,1,1
991,991,1,1,1,2,1,1,1,2,2,1,1,1,NA,2,1,1,1,0,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,4,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,2,1,1,2,1,NA,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,2,2,1,2,2,NA,1,2,2,1,1,NA,NA,2,2,NA,NA,98,1,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1
991,991,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,0,3,2,3
991,991,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,0,4,2,3
991,991,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,99,4,2,3
993,12,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,94,2,1,1
991,991,1,1,1,1,2,NA,1,2,2,1,1,NA,1,2,2,1,2,0,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,2,1,2
991,991,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,4,2,3
991,991,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,4,1,3
993,14,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,20,4,2,3
991,991,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,3,1,3
991,991,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,4,2,3
991,991,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1
991,991,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,99,1,1,1
12,14,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,98,1,1,1
991,991,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,12,3,1,2
3,15,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,3,1,2
991,991,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,99,2,2,2
993,15,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,0,2,1,2
991,991,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,0,1,1,1
991,991,2,1,1,1,NA,1,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1
991,991,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,1,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1
991,991,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,23,1,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,99,1,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,0,1,1,1
15,14,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,99,4,2,3
1,15,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,3
991,991,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,0,2,2,2
48,10,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
24,16,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,99,1,1,1
991,991,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,0,4,2,3
24,16,1,1,2,1,1,1,NA,2,2,1,1,2,NA,2,2,2,1,0,4,1,2
2,16,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,5,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,99,2,1,3
993,11,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,0,4,2,3
36,14,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,1,1,1
993,15,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,4,2,3
1,11,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1
991,991,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,0,3,1,2
991,991,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
2,16,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,0,4,2,3
991,991,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,98,4,2,3
991,991,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,0,1,1,1
3,15,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
1,14,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,3,2,2
991,991,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,0,4,2,3
991,991,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,99,2,1,2
991,991,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,99,4,2,3
6,17,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,99,2,1,1
991,991,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,0,4,2,3
991,991,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
991,991,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,0,2,1,2
991,991,2,1,NA,1,2,2,NA,1,2,1,1,2,2,2,2,2,2,0,1,1,1
991,991,2,2,NA,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1
991,991,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,2,1,1
991,991,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,99,3,1,3
991,991,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,99,4,2,3
991,991,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,99,4,2,3
24,14,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,3,1,3
991,991,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,99,1,1,1
5,14,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2
991,991,1,1,1,1,2,NA,1,1,2,1,1,1,2,2,2,2,2,0,3,1,2
991,991,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,0,2,2,1
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,5,1,1,1
991,991,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
993,11,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1
991,991,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,4,2,2
991,991,1,1,2,1,NA,NA,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
2,10,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,4,4,2,3
120,13,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,99,4,2,3
991,991,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,99,4,2,3
993,14,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,99,1,1,1
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,94,2,1,1
20,10,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,3,2,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,0,1,2,1
991,991,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
24,15,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,2,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,0,3,2,3
991,991,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,0,3,2,3
245,15,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2
49,10,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,0,4,2,3
991,991,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,0,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,3,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2
991,991,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,3,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,0,4,2,3
52,14,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,0,1,1,1
991,991,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,99,2,1,2
4,15,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,99,3,2,2
991,991,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,0,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,3
991,991,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,0,1,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,2,1,1
991,991,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,0,2,1,2
991,991,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1
991,991,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,NA,0,4,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,99,1,1,1
991,991,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,3,2,2
993,14,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,18,4,1,3
52,10,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,NA,NA,2,2,NA,NA,98,1,1,1
991,991,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,0,2,2,1
52,13,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,2,2,2
991,991,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,99,3,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,2,1,2
991,991,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,4,2,3
991,991,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,3,2,2,2
15,8,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,4,3,2,3
993,15,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,3,1,3
991,991,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,18,1,1,1
993,14,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,0,2,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,2,1,2
991,991,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,NA,1,0,4,2,3
991,991,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2
991,991,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,0,1,2,1
991,991,2,2,1,2,2,2,1,2,2,1,1,2,NA,2,2,2,2,5,1,1,1
991,991,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,2,2,2
79,14,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,8,2,1,2
4,14,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,99,3,2,2
991,991,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,0,2,1,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,0,4,2,3
991,991,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,5,4,2,3
991,991,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,NA,99,1,1,1
993,14,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,NA,2,2,1,1,0,3,1,2
991,991,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,1,2,1
